,department,proficiency_level,no_of_projects,manager_rating,promotion,project_score,hackerrank_score
7190,3,10.0,14,3,1,0.0,0.0
7191,3,0.0,13,4,1,81.0,84.0
7192,1,3.0,18,2,1,0.0,0.0
7193,3,2.0,15,5,1,51.0,61.0
7194,3,2.0,15,5,1,78.0,87.0
7195,3,10.0,15,5,1,51.0,61.0
7196,3,10.0,15,5,1,78.0,87.0
7197,3,3.0,27,2,0,44.0,16.0
7198,3,3.0,27,2,0,33.0,42.0
7199,3,3.0,27,2,0,44.0,16.0
7200,3,3.0,27,2,0,33.0,42.0
7201,3,4.0,27,2,0,44.0,16.0
7202,3,4.0,27,2,0,33.0,42.0
7203,2,4.0,4,5,0,70.0,55.0
7204,2,5.0,3,4,1,59.0,51.0
7205,2,6.0,3,4,1,59.0,51.0
7206,2,3.0,3,4,1,59.0,51.0
7207,2,0.0,9,5,1,0.0,0.0
7208,2,5.0,1,1,0,47.0,25.0
7209,1,0.0,23,4,1,0.0,0.0
7210,1,0.0,14,3,1,52.0,57.0
7211,1,0.0,14,3,1,59.0,69.0
7212,0,0.0,2,5,0,2.0,26.0
7213,0,0.0,2,5,0,32.0,35.0
7214,4,0.0,3,1,1,73.0,56.0
7215,0,4.0,12,1,1,0.0,0.0
7216,1,1.0,25,3,1,74.0,73.0
7217,1,5.0,25,3,1,74.0,73.0
7218,1,3.0,25,3,1,74.0,73.0
7219,4,8.0,14,4,1,0.0,0.0
7220,4,5.0,14,4,1,0.0,0.0
7221,2,0.0,15,4,1,96.0,78.0
7222,2,0.0,26,4,1,20.0,34.0
7223,3,5.0,3,2,0,1.0,29.0
7224,2,0.0,26,2,1,0.0,0.0
7225,0,0.0,16,2,0,25.0,13.0
7226,0,0.0,16,2,0,2.0,9.0
7227,0,0.0,16,2,0,2.0,42.0
7228,0,2.0,10,1,0,0.0,0.0
7229,1,0.0,12,1,1,64.0,57.0
7230,3,0.0,30,5,1,56.0,94.0
7231,3,0.0,30,5,1,56.0,79.0
7232,1,4.0,23,1,0,0.0,0.0
7233,0,0.0,14,5,1,0.0,0.0
7234,4,1.0,22,4,1,0.0,0.0
7235,0,0.0,19,1,1,0.0,0.0
7236,2,0.0,16,1,0,61.0,36.0
7237,2,0.0,16,1,0,43.0,21.0
7238,0,0.0,26,3,1,55.0,55.0
7239,1,0.0,1,5,1,65.0,92.0
7240,1,0.0,1,5,1,42.0,2.0
7241,4,0.0,6,2,1,99.0,96.0
7242,4,0.0,6,2,1,76.0,93.0
7243,4,0.0,7,4,1,80.0,81.0
7244,4,0.0,7,4,1,90.0,96.0
7245,2,8.0,16,2,0,0.0,0.0
7246,2,1.0,16,2,0,0.0,0.0
7247,1,0.0,6,5,1,0.0,0.0
7248,3,4.0,14,4,1,0.0,0.0
7249,3,0.0,30,3,1,95.0,71.0
7250,3,0.0,30,3,1,59.0,73.0
7251,3,0.0,30,3,1,56.0,73.0
7252,3,1.0,25,5,1,64.0,9.0
7253,3,1.0,25,5,1,90.0,61.0
7254,3,3.0,25,5,1,64.0,9.0
7255,3,3.0,25,5,1,90.0,61.0
7256,3,10.0,25,5,1,64.0,9.0
7257,3,10.0,25,5,1,90.0,61.0
7258,3,0.0,16,3,1,82.0,80.0
7259,3,0.0,16,3,1,4.0,89.0
7260,2,7.0,12,4,1,86.0,71.0
7261,2,7.0,12,4,1,91.0,87.0
7262,2,7.0,12,4,1,74.0,100.0
7263,2,3.0,12,4,1,86.0,71.0
7264,2,3.0,12,4,1,91.0,87.0
7265,2,3.0,12,4,1,74.0,100.0
7266,0,4.0,2,5,1,52.0,81.0
7267,0,4.0,25,4,1,83.0,78.0
7268,4,4.0,13,3,1,0.0,0.0
7269,2,10.0,16,4,1,0.0,0.0
7270,1,0.0,6,4,0,0.0,0.0
7271,2,2.0,7,2,1,97.0,97.0
7272,2,3.0,7,2,1,97.0,97.0
7273,2,3.0,7,2,1,97.0,97.0
7274,2,0.0,3,4,1,68.0,93.0
7275,0,1.0,30,1,1,0.0,0.0
7276,0,6.0,30,1,1,0.0,0.0
7277,2,5.0,4,5,1,75.0,64.0
7278,4,0.0,24,2,0,8.0,24.0
7279,4,0.0,24,2,0,50.0,4.0
7280,0,1.0,9,2,0,1.0,19.0
7281,0,4.0,9,2,0,1.0,19.0
7282,2,2.0,27,1,1,85.0,75.0
7283,2,5.0,27,1,1,85.0,75.0
7284,4,0.0,24,5,1,88.0,71.0
7285,4,0.0,24,5,1,89.0,62.0
7286,4,0.0,24,5,1,51.0,95.0
7287,4,0.0,3,3,0,7.0,23.0
7288,0,0.0,22,2,0,0.0,0.0
7289,0,0.0,26,5,1,84.0,81.0
7290,0,0.0,26,5,1,99.0,92.0
7291,0,0.0,2,2,0,0.0,0.0
7292,4,5.0,15,3,1,0.0,0.0
7293,4,10.0,15,3,1,0.0,0.0
7294,3,0.0,13,3,1,63.0,56.0
7295,3,0.0,13,3,1,75.0,95.0
7296,1,0.0,16,5,1,82.0,96.0
7297,0,0.0,2,4,1,95.0,82.0
7298,1,1.0,20,2,0,17.0,5.0
7299,1,1.0,20,2,0,38.0,16.0
7300,1,0.0,23,2,0,45.0,44.0
7301,1,0.0,5,5,1,84.0,94.0
7302,4,4.0,27,5,1,0.0,0.0
7303,0,4.0,6,1,1,0.0,0.0
7304,3,0.0,16,4,1,0.0,0.0
7305,2,0.0,9,2,0,57.0,63.0
7306,1,5.0,24,5,1,69.0,96.0
7307,1,5.0,24,5,1,4.0,14.0
7308,3,4.0,6,2,0,19.0,28.0
7309,3,4.0,6,2,0,21.0,50.0
7310,1,0.0,4,3,0,34.0,9.0
7311,4,0.0,7,4,0,60.0,4.0
7312,2,1.0,7,1,1,53.0,79.0
7313,1,1.0,26,2,1,0.0,0.0
7314,3,0.0,29,3,1,57.0,85.0
7315,3,3.0,30,1,0,0.0,0.0
7316,1,0.0,9,1,0,14.0,42.0
7317,1,0.0,9,1,0,32.0,8.0
7318,0,0.0,25,1,0,4.0,38.0
7319,0,3.0,21,5,1,92.0,74.0
7320,0,3.0,21,5,1,73.0,75.0
7321,0,3.0,21,5,1,89.0,79.0
7322,0,7.0,21,5,1,92.0,74.0
7323,0,7.0,21,5,1,73.0,75.0
7324,0,7.0,21,5,1,89.0,79.0
7325,3,3.0,16,2,0,0.0,0.0
7326,3,5.0,16,2,0,0.0,0.0
7327,3,0.0,30,4,1,93.0,70.0
7328,0,2.0,25,1,0,88.0,45.0
7329,0,2.0,25,1,0,77.0,94.0
7330,0,1.0,25,1,0,88.0,45.0
7331,0,1.0,25,1,0,77.0,94.0
7332,1,0.0,2,5,1,80.0,64.0
7333,1,0.0,2,5,1,77.0,93.0
7334,0,0.0,18,1,0,0.0,0.0
7335,3,0.0,24,2,0,29.0,11.0
7336,3,0.0,27,1,1,0.0,0.0
7337,4,4.0,10,4,1,0.0,0.0
7338,4,10.0,10,4,1,0.0,0.0
7339,1,0.0,17,1,1,75.0,61.0
7340,3,5.0,29,3,1,94.0,87.0
7341,2,2.0,9,1,0,0.0,0.0
7342,4,5.0,2,4,0,31.0,72.0
7343,4,5.0,2,4,0,40.0,31.0
7344,4,0.0,14,1,1,0.0,0.0
7345,0,0.0,29,2,0,0.0,0.0
7346,1,4.0,2,3,1,81.0,82.0
7347,0,3.0,12,2,1,89.0,93.0
7348,2,0.0,12,5,1,0.0,0.0
7349,2,0.0,18,4,1,52.0,78.0
7350,0,0.0,18,2,1,77.0,69.0
7351,0,0.0,18,2,1,70.0,92.0
7352,3,6.0,13,5,1,93.0,60.0
7353,3,6.0,13,5,1,98.0,72.0
7354,0,0.0,15,2,0,20.0,26.0
7355,3,0.0,5,4,0,0.0,0.0
7356,4,1.0,22,2,1,0.0,0.0
7357,4,0.0,19,2,1,53.0,65.0
7358,2,10.0,2,5,0,0.0,0.0
7359,1,1.0,29,2,1,0.0,0.0
7360,1,1.0,29,2,1,0.0,0.0
7361,1,2.0,29,2,1,0.0,0.0
7362,1,0.0,11,2,1,79.0,87.0
7363,1,0.0,11,2,1,59.0,96.0
7364,2,0.0,28,3,1,85.0,81.0
7365,4,0.0,29,5,1,0.0,0.0
7366,3,2.0,18,5,1,100.0,38.0
7367,0,5.0,29,5,1,0.0,0.0
7368,1,3.0,30,3,1,79.0,96.0
7369,2,2.0,22,4,1,73.0,67.0
7370,2,2.0,22,4,1,73.0,67.0
7371,1,6.0,28,3,1,95.0,68.0
7372,1,8.0,28,3,1,95.0,68.0
7373,1,5.0,28,3,1,95.0,68.0
7374,1,3.0,28,3,1,95.0,68.0
7375,1,3.0,23,5,1,54.0,98.0
7376,1,3.0,23,5,1,76.0,57.0
7377,4,2.0,6,1,1,0.0,0.0
7378,0,0.0,29,3,1,0.0,0.0
7379,1,0.0,5,5,0,14.0,20.0
7380,0,4.0,19,1,1,58.0,92.0
7381,0,4.0,19,1,1,54.0,65.0
7382,0,4.0,19,1,1,79.0,94.0
7383,0,1.0,19,1,1,58.0,92.0
7384,0,1.0,19,1,1,54.0,65.0
7385,0,1.0,19,1,1,79.0,94.0
7386,0,5.0,19,1,1,58.0,92.0
7387,0,5.0,19,1,1,54.0,65.0
7388,0,5.0,19,1,1,79.0,94.0
7389,0,6.0,19,1,1,58.0,92.0
7390,0,6.0,19,1,1,54.0,65.0
7391,0,6.0,19,1,1,79.0,94.0
7392,3,4.0,18,1,1,55.0,82.0
7393,3,1.0,18,1,1,55.0,82.0
7394,2,0.0,9,3,1,69.0,69.0
7395,2,0.0,9,3,1,66.0,59.0
7396,2,0.0,9,3,1,79.0,91.0
7397,3,4.0,20,2,0,0.0,0.0
7398,4,3.0,15,3,1,55.0,90.0
7399,4,3.0,15,3,1,100.0,92.0
7400,3,0.0,12,3,1,0.0,0.0
7401,0,0.0,15,5,1,0.0,0.0
7402,2,4.0,6,3,1,53.0,97.0
7403,2,3.0,6,3,1,53.0,97.0
7404,2,3.0,6,3,1,53.0,97.0
7405,2,2.0,4,5,1,0.0,0.0
7406,0,0.0,17,5,1,0.0,0.0
7407,3,0.0,22,5,1,0.0,0.0
7408,4,0.0,5,1,1,70.0,56.0
7409,2,0.0,10,1,1,0.0,0.0
7410,1,2.0,21,5,1,83.0,56.0
7411,1,2.0,21,5,1,74.0,97.0
7412,1,2.0,21,5,1,98.0,66.0
7413,1,5.0,21,5,1,83.0,56.0
7414,1,5.0,21,5,1,74.0,97.0
7415,1,5.0,21,5,1,98.0,66.0
7416,3,0.0,18,3,1,0.0,0.0
7417,1,8.0,8,2,0,25.0,49.0
7418,1,8.0,8,2,0,1.0,42.0
7419,1,4.0,8,2,0,25.0,49.0
7420,1,4.0,8,2,0,1.0,42.0
7421,3,0.0,12,1,1,82.0,86.0
7422,3,0.0,12,1,1,61.0,93.0
7423,3,0.0,12,1,1,64.0,60.0
7424,3,2.0,25,1,1,78.0,79.0
7425,3,3.0,25,1,1,78.0,79.0
7426,4,1.0,24,5,1,0.0,0.0
7427,3,5.0,9,4,1,65.0,82.0
7428,3,2.0,9,4,1,65.0,82.0
7429,3,5.0,27,2,0,38.0,3.0
7430,3,5.0,27,2,0,14.0,13.0
7431,0,0.0,30,4,1,0.0,0.0
7432,1,0.0,17,1,0,0.0,0.0
7433,2,2.0,2,3,0,0.0,0.0
7434,0,1.0,10,4,1,83.0,80.0
7435,0,1.0,10,4,1,89.0,75.0
7436,0,1.0,10,4,1,83.0,94.0
7437,0,1.0,10,4,1,84.0,61.0
7438,0,5.0,10,4,1,83.0,80.0
7439,0,5.0,10,4,1,89.0,75.0
7440,0,5.0,10,4,1,83.0,94.0
7441,0,5.0,10,4,1,84.0,61.0
7442,3,5.0,5,5,1,2.0,1.0
7443,3,5.0,5,5,1,56.0,61.0
7444,3,5.0,5,5,1,69.0,57.0
7445,2,5.0,19,5,1,58.0,91.0
7446,2,3.0,19,5,1,58.0,91.0
7447,3,0.0,21,4,1,0.0,0.0
7448,3,3.0,26,2,1,0.0,0.0
7449,2,0.0,24,2,0,0.0,0.0
7450,2,0.0,27,3,1,58.0,95.0
7451,2,0.0,27,3,1,57.0,79.0
7452,2,0.0,27,3,1,97.0,77.0
7453,1,0.0,12,5,1,0.0,0.0
7454,0,3.0,2,4,1,0.0,0.0
7455,0,4.0,25,2,1,0.0,0.0
7456,0,4.0,25,2,1,0.0,0.0
7457,3,0.0,24,2,0,0.0,0.0
7458,3,0.0,15,5,1,0.0,0.0
7459,3,0.0,18,2,1,23.0,96.0
7460,3,0.0,2,2,1,98.0,61.0
7461,3,0.0,2,2,1,74.0,71.0
7462,4,0.0,12,4,1,0.0,0.0
7463,3,5.0,23,4,1,63.0,100.0
7464,3,5.0,23,4,1,80.0,88.0
7465,3,4.0,23,4,1,63.0,100.0
7466,3,4.0,23,4,1,80.0,88.0
7467,1,5.0,2,5,0,34.0,53.0
7468,1,1.0,7,3,1,97.0,66.0
7469,1,4.0,7,3,1,97.0,66.0
7470,2,4.0,21,5,1,99.0,64.0
7471,4,5.0,17,5,1,44.0,44.0
7472,4,5.0,17,5,1,66.0,65.0
7473,2,0.0,7,2,0,46.0,5.0
7474,2,0.0,17,4,1,54.0,60.0
7475,2,0.0,17,4,1,60.0,82.0
7476,2,0.0,17,4,1,72.0,96.0
7477,4,0.0,11,3,1,0.0,0.0
7478,2,2.0,13,3,1,75.0,93.0
7479,2,1.0,13,3,1,75.0,93.0
7480,3,5.0,29,3,1,0.0,0.0
7481,3,4.0,2,4,0,0.0,0.0
7482,0,0.0,12,4,1,0.0,0.0
7483,0,5.0,11,2,1,79.0,64.0
7484,4,1.0,7,5,1,0.0,0.0
7485,4,2.0,7,5,1,0.0,0.0
7486,4,4.0,8,3,1,69.0,53.0
7487,4,4.0,8,3,1,83.0,67.0
7488,4,2.0,8,3,1,69.0,53.0
7489,4,2.0,8,3,1,83.0,67.0
7490,4,5.0,8,3,1,69.0,53.0
7491,4,5.0,8,3,1,83.0,67.0
7492,4,0.0,14,4,1,70.0,96.0
7493,1,0.0,12,2,0,1.0,16.0
7494,4,5.0,23,1,1,77.0,87.0
7495,3,0.0,14,1,1,99.0,69.0
7496,3,5.0,22,2,1,0.0,0.0
7497,3,5.0,22,2,1,0.0,0.0
7498,0,0.0,28,4,1,75.0,86.0
7499,0,0.0,27,2,1,59.0,91.0
7500,0,0.0,27,2,1,95.0,94.0
7501,0,0.0,27,2,1,79.0,63.0
7502,2,2.0,14,4,1,0.0,0.0
7503,0,0.0,2,1,0,29.0,14.0
7504,0,0.0,2,1,0,28.0,37.0
7505,2,0.0,2,2,0,0.0,0.0
7506,0,0.0,14,5,1,99.0,69.0
7507,0,10.0,1,3,0,0.0,0.0
7508,0,0.0,1,2,1,93.0,87.0
7509,0,0.0,1,2,1,67.0,76.0
7510,4,0.0,19,5,1,100.0,83.0
7511,3,2.0,12,2,1,99.0,59.0
7512,3,1.0,12,2,1,99.0,59.0
7513,1,5.0,6,5,0,0.0,0.0
7514,1,8.0,6,5,0,0.0,0.0
7515,1,2.0,18,3,1,51.0,72.0
7516,0,1.0,16,1,1,80.0,54.0
7517,0,1.0,16,1,1,88.0,90.0
7518,4,8.0,4,3,0,46.0,32.0
7519,2,0.0,5,4,1,0.0,0.0
7520,4,3.0,6,2,1,57.0,96.0
7521,4,2.0,6,2,1,57.0,96.0
7522,0,5.0,1,4,1,72.0,79.0
7523,4,0.0,27,3,1,90.0,94.0
7524,1,0.0,30,5,1,79.0,96.0
7525,2,0.0,27,5,1,54.0,52.0
7526,2,0.0,27,5,1,87.0,69.0
7527,2,5.0,25,3,1,0.0,0.0
7528,4,0.0,8,2,0,27.0,21.0
7529,2,0.0,26,4,1,0.0,0.0
7530,3,0.0,22,1,0,0.0,0.0
7531,2,0.0,9,3,1,0.0,0.0
7532,4,2.0,11,2,0,0.0,0.0
7533,0,2.0,3,1,1,81.0,0.0
7534,0,2.0,3,1,1,82.0,79.0
7535,3,0.0,23,4,1,0.0,0.0
7536,1,3.0,1,4,0,34.0,30.0
7537,2,0.0,19,1,0,13.0,36.0
7538,2,0.0,19,1,0,5.0,41.0
7539,2,0.0,19,1,0,0.0,60.0
7540,0,7.0,23,4,1,0.0,0.0
7541,0,0.0,22,3,1,0.0,0.0
7542,2,0.0,19,4,1,51.0,90.0
7543,2,0.0,29,2,0,8.0,30.0
7544,4,3.0,29,5,1,0.0,0.0
7545,1,0.0,2,4,1,99.0,56.0
7546,1,0.0,2,4,1,100.0,57.0
7547,1,0.0,2,4,1,81.0,85.0
7548,4,0.0,16,1,1,63.0,52.0
7549,4,0.0,16,1,1,86.0,90.0
7550,2,0.0,13,4,1,56.0,66.0
7551,4,0.0,5,4,0,14.0,24.0
7552,4,0.0,5,4,0,9.0,88.0
7553,2,0.0,12,3,1,69.0,56.0
7554,2,0.0,12,3,1,9.0,72.0
7555,0,0.0,18,3,1,63.0,71.0
7556,0,0.0,18,3,1,49.0,2.0
7557,1,0.0,19,3,1,0.0,0.0
7558,3,5.0,1,2,0,0.0,0.0
7559,3,10.0,1,2,0,0.0,0.0
7560,4,6.0,20,4,1,59.0,73.0
7561,4,6.0,20,4,1,91.0,86.0
7562,4,0.0,1,5,0,14.0,39.0
7563,4,0.0,1,5,0,30.0,45.0
7564,4,0.0,10,1,1,65.0,61.0
7565,4,0.0,10,1,1,51.0,67.0
7566,3,0.0,3,3,0,8.0,14.0
7567,2,0.0,28,1,0,44.0,2.0
7568,4,0.0,18,2,0,38.0,43.0
7569,3,0.0,18,4,1,98.0,86.0
7570,0,0.0,24,4,1,67.0,80.0
7571,2,0.0,14,5,1,65.0,67.0
7572,2,0.0,14,5,1,65.0,83.0
7573,0,0.0,24,2,0,8.0,45.0
7574,0,0.0,24,2,0,23.0,14.0
7575,0,0.0,24,2,0,10.0,17.0
7576,1,4.0,10,1,1,0.0,0.0
7577,1,0.0,1,3,1,0.0,0.0
7578,4,10.0,29,4,1,97.0,81.0
7579,0,0.0,21,3,1,0.0,0.0
7580,3,0.0,26,3,1,0.0,0.0
7581,0,0.0,10,5,1,0.0,0.0
7582,2,0.0,19,3,1,0.0,0.0
7583,2,1.0,3,5,0,17.0,8.0
7584,2,2.0,3,5,0,17.0,8.0
7585,1,6.0,2,1,1,57.0,62.0
7586,1,3.0,2,1,1,57.0,62.0
7587,3,2.0,24,2,0,27.0,44.0
7588,1,0.0,26,2,1,0.0,0.0
7589,0,0.0,7,1,0,82.0,0.0
7590,1,4.0,18,1,1,82.0,57.0
7591,4,0.0,27,4,1,11.0,88.0
7592,0,5.0,12,1,1,77.0,74.0
7593,2,1.0,27,1,0,47.0,31.0
7594,2,4.0,27,1,0,47.0,31.0
7595,2,1.0,27,1,0,47.0,31.0
7596,0,0.0,22,5,1,64.0,59.0
7597,4,1.0,2,4,1,77.0,78.0
7598,4,1.0,2,4,1,91.0,78.0
7599,4,5.0,2,4,1,77.0,78.0
7600,4,5.0,2,4,1,91.0,78.0
7601,2,1.0,14,5,1,87.0,75.0
7602,0,5.0,11,2,0,42.0,46.0
7603,2,0.0,29,4,1,75.0,64.0
7604,2,0.0,29,4,1,7.0,22.0
7605,3,0.0,20,4,1,97.0,73.0
7606,3,10.0,29,1,1,68.0,70.0
7607,0,5.0,29,1,1,72.0,57.0
7608,0,5.0,29,1,1,87.0,61.0
7609,4,8.0,30,5,1,72.0,97.0
7610,4,8.0,30,5,1,58.0,63.0
7611,4,8.0,30,5,1,75.0,65.0
7612,4,0.0,24,1,0,0.0,0.0
7613,0,1.0,8,2,0,16.0,11.0
7614,0,1.0,8,2,0,25.0,22.0
7615,0,1.0,8,2,0,7.0,24.0
7616,4,1.0,8,3,1,0.0,0.0
7617,2,5.0,12,5,1,0.0,0.0
7618,2,4.0,12,5,1,0.0,0.0
7619,2,4.0,12,5,1,0.0,0.0
7620,4,0.0,28,2,0,44.0,49.0
7621,0,0.0,3,1,0,0.0,0.0
7622,0,4.0,13,2,0,0.0,0.0
7623,2,0.0,30,2,0,0.0,0.0
7624,3,4.0,19,2,1,53.0,80.0
7625,3,3.0,19,2,1,53.0,80.0
7626,3,1.0,19,2,1,53.0,80.0
7627,4,0.0,7,3,1,56.0,71.0
7628,4,0.0,7,3,1,81.0,83.0
7629,0,0.0,4,4,1,43.0,28.0
7630,0,0.0,4,4,1,5.0,0.0
7631,4,0.0,12,4,1,82.0,79.0
7632,4,0.0,12,4,1,89.0,79.0
7633,3,4.0,4,1,1,98.0,71.0
7634,1,3.0,26,2,1,84.0,72.0
7635,1,2.0,11,1,0,16.0,16.0
7636,1,3.0,11,1,0,16.0,16.0
7637,0,3.0,25,2,1,0.0,0.0
7638,1,0.0,1,3,1,0.0,0.0
7639,2,0.0,13,4,1,0.0,0.0
7640,2,0.0,16,2,1,61.0,92.0
7641,2,3.0,15,5,1,54.0,70.0
7642,2,3.0,15,5,1,54.0,70.0
7643,4,3.0,17,2,0,5.0,45.0
7644,3,0.0,2,4,1,0.0,0.0
7645,3,0.0,22,4,1,58.0,79.0
7646,4,0.0,15,1,0,15.0,15.0
7647,4,0.0,1,4,0,23.0,0.0
7648,3,8.0,6,1,0,7.0,31.0
7649,1,0.0,22,4,1,89.0,94.0
7650,1,0.0,22,4,1,79.0,90.0
7651,1,4.0,10,5,1,0.0,0.0
7652,4,3.0,25,2,1,66.0,56.0
7653,2,4.0,23,3,1,0.0,0.0
7654,2,1.0,23,3,1,0.0,0.0
7655,0,0.0,9,5,1,55.0,100.0
7656,0,0.0,9,5,1,52.0,79.0
7657,4,7.0,25,5,1,67.0,66.0
7658,4,1.0,25,5,1,67.0,66.0
7659,3,0.0,6,5,1,0.0,0.0
7660,0,5.0,15,4,1,90.0,74.0
7661,0,5.0,15,4,1,93.0,92.0
7662,3,0.0,9,2,1,53.0,99.0
7663,3,0.0,9,2,1,91.0,62.0
7664,3,0.0,9,2,1,58.0,87.0
7665,1,0.0,19,1,0,38.0,17.0
7666,0,0.0,12,4,1,89.0,74.0
7667,0,0.0,12,4,1,58.0,78.0
7668,1,0.0,4,2,0,32.0,9.0
7669,3,0.0,11,2,1,75.0,93.0
7670,0,1.0,26,4,1,68.0,86.0
7671,3,3.0,21,5,1,54.0,60.0
7672,3,3.0,21,5,1,86.0,78.0
7673,3,3.0,21,5,1,83.0,90.0
7674,3,3.0,21,5,1,71.0,93.0
7675,0,4.0,10,3,1,76.0,65.0
7676,0,4.0,10,3,1,57.0,79.0
7677,0,4.0,10,3,1,96.0,69.0
7678,1,0.0,29,4,1,0.0,0.0
7679,0,5.0,7,1,1,87.0,79.0
7680,2,3.0,18,4,1,0.0,0.0
7681,2,0.0,12,5,1,90.0,7.0
7682,2,2.0,27,5,1,0.0,0.0
7683,0,0.0,16,5,1,62.0,95.0
7684,0,0.0,16,5,1,93.0,98.0
7685,2,0.0,13,4,1,0.0,0.0
7686,2,8.0,29,2,0,0.0,0.0
7687,1,6.0,15,5,1,0.0,0.0
7688,3,1.0,25,2,0,8.0,29.0
7689,3,1.0,25,2,0,0.0,16.0
7690,0,0.0,16,1,0,1.0,4.0
7691,3,0.0,14,5,1,57.0,79.0
7692,4,5.0,9,2,1,0.0,0.0
7693,4,3.0,9,2,1,0.0,0.0
7694,4,0.0,27,5,1,76.0,87.0
7695,4,0.0,27,5,1,76.0,51.0
7696,3,1.0,12,5,1,0.0,0.0
7697,4,0.0,2,2,0,14.0,50.0
7698,4,0.0,14,1,0,0.0,0.0
7699,1,0.0,30,2,1,55.0,88.0
7700,1,0.0,2,1,0,0.0,0.0
7701,3,0.0,13,1,1,0.0,0.0
7702,2,5.0,15,4,1,57.0,71.0
7703,3,0.0,10,3,1,83.0,80.0
7704,0,1.0,16,3,1,63.0,18.0
7705,0,1.0,16,3,1,93.0,69.0
7706,2,5.0,6,3,1,0.0,0.0
7707,2,1.0,6,3,1,0.0,0.0
7708,3,5.0,28,1,0,0.0,0.0
7709,2,0.0,1,1,0,33.0,5.0
7710,3,5.0,5,3,0,7.0,59.0
7711,3,1.0,5,3,0,7.0,59.0
7712,3,2.0,8,3,1,0.0,0.0
7713,3,5.0,17,4,1,53.0,99.0
7714,3,3.0,17,4,1,53.0,99.0
7715,4,1.0,16,2,1,90.0,24.0
7716,4,0.0,12,3,1,0.0,0.0
7717,0,0.0,16,1,1,82.0,73.0
7718,0,1.0,10,1,0,25.0,34.0
7719,0,1.0,10,1,0,13.0,20.0
7720,0,2.0,10,1,0,25.0,34.0
7721,0,2.0,10,1,0,13.0,20.0
7722,1,0.0,4,2,1,87.0,51.0
7723,3,0.0,23,5,1,80.0,98.0
7724,3,5.0,20,2,1,69.0,86.0
7725,3,3.0,20,2,1,69.0,86.0
7726,3,3.0,8,2,1,96.0,73.0
7727,3,6.0,8,2,1,96.0,73.0
7728,1,2.0,21,1,0,0.0,0.0
7729,1,1.0,17,2,0,1.0,41.0
7730,1,8.0,17,2,0,1.0,41.0
7731,4,3.0,29,1,0,43.0,8.0
7732,2,2.0,6,3,0,36.0,12.0
7733,0,0.0,19,2,0,41.0,37.0
7734,0,0.0,19,2,0,40.0,46.0
7735,1,0.0,11,3,1,79.0,68.0
7736,1,0.0,11,3,1,86.0,91.0
7737,2,2.0,28,2,1,0.0,0.0
7738,2,2.0,28,2,1,0.0,0.0
7739,0,2.0,13,1,0,4.0,43.0
7740,0,2.0,13,1,0,43.0,19.0
7741,0,3.0,13,1,0,4.0,43.0
7742,0,3.0,13,1,0,43.0,19.0
7743,0,2.0,13,1,0,4.0,43.0
7744,0,2.0,13,1,0,43.0,19.0
7745,4,4.0,25,4,1,68.0,68.0
7746,4,4.0,25,4,1,92.0,94.0
7747,4,4.0,25,4,1,88.0,74.0
7748,4,4.0,25,4,1,96.0,100.0
7749,4,0.0,5,5,1,0.0,0.0
7750,4,0.0,8,1,1,60.0,76.0
7751,4,0.0,8,1,1,15.0,71.0
7752,4,0.0,8,1,1,82.0,64.0
7753,3,0.0,14,3,1,0.0,0.0
7754,2,3.0,8,1,1,66.0,66.0
7755,2,3.0,8,1,1,81.0,85.0
7756,2,3.0,8,1,1,95.0,52.0
7757,0,3.0,25,1,1,0.0,0.0
7758,0,9.0,25,1,1,0.0,0.0
7759,1,1.0,24,1,0,20.0,43.0
7760,1,1.0,24,1,0,30.0,18.0
7761,1,1.0,24,1,0,4.0,16.0
7762,3,3.0,25,3,1,53.0,82.0
7763,3,3.0,25,3,1,64.0,73.0
7764,3,4.0,25,3,1,53.0,82.0
7765,3,4.0,25,3,1,64.0,73.0
7766,2,0.0,16,2,1,0.0,0.0
7767,3,0.0,3,5,0,28.0,16.0
7768,3,0.0,3,5,0,39.0,16.0
7769,2,5.0,10,4,1,87.0,88.0
7770,2,5.0,10,4,1,81.0,89.0
7771,4,8.0,3,4,0,6.0,35.0
7772,4,7.0,3,4,0,6.0,35.0
7773,2,0.0,20,5,1,85.0,55.0
7774,0,1.0,5,3,0,35.0,44.0
7775,0,4.0,5,3,0,35.0,44.0
7776,0,4.0,5,3,0,35.0,44.0
7777,3,7.0,2,4,1,70.0,74.0
7778,3,7.0,2,4,1,95.0,67.0
7779,3,9.0,2,4,1,70.0,74.0
7780,3,9.0,2,4,1,95.0,67.0
7781,3,0.0,16,4,1,90.0,67.0
7782,3,0.0,16,4,1,74.0,85.0
7783,2,0.0,29,2,1,0.0,0.0
7784,3,0.0,24,3,1,72.0,21.0
7785,3,0.0,12,3,1,92.0,66.0
7786,1,0.0,21,2,1,69.0,80.0
7787,0,0.0,3,3,1,74.0,52.0
7788,0,3.0,15,4,1,94.0,52.0
7789,0,3.0,15,4,1,94.0,52.0
7790,0,1.0,20,1,1,0.0,0.0
7791,3,3.0,13,4,1,83.0,57.0
7792,2,10.0,13,3,1,0.0,0.0
7793,3,3.0,18,3,1,98.0,60.0
7794,3,3.0,18,3,1,75.0,57.0
7795,3,3.0,18,3,1,94.0,93.0
7796,4,1.0,5,2,1,71.0,84.0
